date,adjusted_abs,adj_direction,cleaned,headline_word,dict_score,target_var
2016-01-22,1.6264158685345365,negative,loses cancer patent term fight federal circuit,7,0,1
2016-01-28,1.5694070390487205,negative,biosimilar win norwegian infliximab biosimilar tender,6,1,1
2016-02-02,1.7027788666416188,positive,revenue rise pneumonia vaccine sale jump forecast disappoints see no legal roadblock allergan merger,14,1,1
2016-02-03,1.1635291292705574,negative,jj evaluating technology zika vaccine,5,0,0
2016-02-08,0.2729126360758616,negative,unveils management line up combined create operating unit allergan deal close,11,0,0
2016-02-12,1.272124689189913,negative,novartis sandoz buy biosimilar infliximab eea,6,1,0
2016-02-16,0.1551307304720417,negative,unit pay mln medicaid rebate settlement corrected unit pay mln medicaid rebate settlement,13,-1,0
2016-03-11,1.4616507028230918,positive,medecins sans frontieres file block patent pneumonia vaccine india fda approves lung cancer expanded use,15,2,1
2016-03-14,1.1832474528363337,negative,indian court stay ban corex cough syrup tv corrected indian court grant stay ban popular cough syrup indian court grant temporary relief cough syrup ban,25,-1,0
2016-03-18,0.0158411970974103,negative,xeljanz meet goal ulcerative colitis trial,6,1,0
2016-03-28,1.0564237272184474,negative,appeal court upholds verdict diet case,6,0,0
2016-03-30,0.3722162087573144,negative,allergan get request additional information ftc,6,0,0
2016-03-31,1.1873017952663043,negative,press release pricing fake,4,0,0
2016-04-04,2.587444141830808,positive,allergan conducting review department treasury action refile inversion rule threaten allergan deal conducting review treasury action wont speculate potential impact statement wont speculate impact treasury inversion move,27,0,1
2016-04-07,0.6803433903487033,positive,stick ceo allergan deal scrapped,5,0,0
2016-04-08,1.0633262082267891,negative,rating affirmed off watch terminated acquisition plan outlook stable,9,1,0
2016-04-12,0.7117737412592806,negative,lawsuit over celebrex bextra safety revived must face revived celebrex bextra safety lawsuit,13,0,0
2016-04-19,0.543210325871657,positive,report confimatory approved cancer ibrance,5,0,0
2016-04-20,0.9384596714211436,positive,canada partnered rexall service called onestopmeds,6,0,0
2016-04-27,0.3571101711215996,negative,pay million resolve wyeth false claim lawsuit,7,-1,0
2016-04-28,0.6348480531297551,positive,declares second dividend,3,0,0
2016-04-29,0.0678312911885359,negative,obi extends manufacturing agreement,4,0,0
2016-05-03,3.614218826835758,positive,doe not expect seek tax inversion deal near term ceo still interested deal losing allergan approach medivation potential takeover source report q1 adjusted earnings,24,0,1
2016-05-04,0.3323841908652647,negative,exclusive approach medivation potential takeover source,6,0,0
2016-05-05,0.5284903527176033,positive,mull actually strategy,3,-1,0
2016-05-10,1.3025180285797466,negative,canada canada ha given conditional approval ibrance tm first dosing dart candidate phase study trigger milestone payment macrogenics,18,1,0
2016-05-12,0.0614157249290592,positive,report pct passive stake wave life science,7,0,0
2016-05-13,0.8714189664513095,positive,present result phase trumenba study block use lethal injection block use lethal injection ny time baupost took mln allergan stake deal collapsed,22,0,0
2016-05-17,0.1151763102449354,negative,anacor deal showcase wave eczema therapy ban lethal sale complicates execution state buy anacor billion deal access eczema gel,19,0,0
2016-05-18,0.3945683527834642,positive,cancer show promise combo keytruda novartis breast cancer set take ibrance german immunotherapy show promise rare skin cancer ibrance delay breast cancer progression study ibrance delay breast cancer progression study,30,0,0
2016-05-19,0.979599192449343,positive,park therapeutic announce initial subject hemophilia trial right chief urge firm follow lead death penalty,15,0,0
2016-05-20,0.4467525927128513,positive,ema acceptance trumenba marketing authorization application review,7,0,0
2016-05-23,0.0712101847553325,negative,europe lift warning smoking cessation,5,1,0
2016-05-26,0.2042283606798811,positive,anacor received rival bid deal filing anacor reveals receiving rival bid deal filing,13,0,0
2016-05-31,0.4503034786950688,positive,biorap technology enters agreement billion debt offering,7,0,0
2016-06-03,0.2174950657202856,negative,ex oppenheimer adviser arrested trading employee tip,7,0,0
2016-06-07,0.413791123841345,negative,announces positive top line result second phase oral xeljanz trial,10,1,0
2016-06-08,0.8508435915063339,positive,fda advisory committee recommend alo extended release capsule approval fda panel back approval opioid painkiller present rheumatoid arthritis xeljanz fda panel back approval opioid painkiller,25,1,0
2016-06-09,0.3067636008205698,positive,dksh expand collaboration thailand,4,1,0
2016-06-10,0.891112019175877,positive,icon announces service agreement icon signed agreement,7,0,0
2016-06-14,0.9163233238702496,positive,hire buy bowel right drugmaker shire buy bowel right hire license investigational gastric,13,1,0
2016-06-20,0.1742285713852265,positive,oracle announces selection oracle cloud clinical management,7,0,0
2016-06-23,0.954125840481712,negative,declares q3 dividend,3,0,0
2016-06-24,1.7984824044180892,positive,completes acquisition anacor,3,0,1
2016-06-28,0.0898884725193172,positive,invest mln china hub first asia invest million china hub first asia additional late stage study cholesterol met goal,19,0,0
2016-07-01,0.812391930721823,positive,bind therapeutic file motion sale asset accepting stalking horse bid,10,0,0
2016-07-06,0.460153466560298,negative,leukemia bosulif ha backing uk national institute care excellence bloomberg germany begin large ovarian cancer trial,16,0,0
2016-07-07,0.1889684833552785,negative,refile germany kgaa initiate phase iii trial court approves bankrupt bind sale plan following offer,15,1,0
2016-07-08,0.5105709540519587,negative,announces positive top line result phase trac trial,8,1,0
2016-07-12,0.4773742907895117,negative,fda expands use best selling pneumonia vaccine receives fda approval prevnar,11,3,0
2016-07-13,0.207113002230741,positive,publishes result pivotal phase study crisaborole topical ointment,8,0,0
2016-07-19,0.1016598104090604,positive,get prequalification multi dose vial presentation prevenar,7,0,0
2016-07-25,0.380467246530658,positive,park therapeutic announce first cohort hemophilia phase trial bind therapeutic bidder join stalking horse bid,15,1,0
2016-07-26,0.0897832797693398,positive,exclusive teva mylan eye brazil venture source bind therapeutic determines mln bid highest,13,0,0
2016-07-28,0.6039295295673486,negative,western oncolytics announce immuno oncology research collaboration bind therapeutic entered asset purchase agreement announces positive top line result phase maintenance trial oral xeljanz,23,2,0
2016-07-29,0.4384881570275611,positive,anofi celgene interested medivation cnbc citing source,7,0,0
2016-08-01,1.2214201658702573,positive,acquires bamboo therapeutic beef up gene therapy arsenal,8,0,0
2016-08-05,0.007148695665804,positive,astrazeneca hit bid helped woe,5,1,0
2016-08-11,0.4071354115113168,negative,offsetting foreign currency exposure wa bln,6,0,0
2016-08-12,0.3967506124574971,negative,appaloosa lp dissolve stake rental sec filing,7,0,0
2016-08-15,0.0832636697478239,positive,paulson cut stake jana partner dissolve sole stake nxp semiconductor,10,0,0
2016-08-16,0.3956564840072563,negative,circuit reject apotex challenge antibiotic patent,6,-2,0
2016-08-19,0.4505445979632871,negative,fda approves troxyca er extended release capsule cii pain management,10,2,0
2016-08-22,0.3956556259830379,negative,medivation buy seen prescribing boost cancer roster billion medivation deal medivation deal not affect split up decision acquire medivation bln buy medivation bln deal medivation pay fee mln upon deal termination update boost cancer roster bln medivation deal,38,1,0
2016-08-24,0.2579666794105928,negative,astrazeneca sell antibiotic buy antibiotic astrazeneca,6,1,0
2016-08-30,0.4902182044783987,negative,clovis enters first amendment license agreement clovis,7,0,0
2016-08-31,0.0550435777083246,positive,european commission ha approved xalkori treatment adult lung cancer,9,0,0
2016-09-07,0.2104559756499147,positive,appoints chief scientific officer neuroscience research,6,0,0
2016-09-08,0.1161316051717542,negative,ceo clinton plan curb would hurt consumer antolrx announces series equity funding jdrf orion equity partner,16,0,0
2016-09-09,0.6077670742696828,positive,medivation file premerger notification clinton spokeswoman defends plan comment,9,0,0
2016-09-12,0.1781709422608246,positive,fda staff neuropsychiatric risk quit smoking varies study trial design ha limitation fda staff flag concern quit smoking study rpt fda staff flag concern quit smoking study,27,-1,0
2016-09-14,0.2562529216083575,negative,fda panel recommends dropping serious warning chantix fda panel vote favor removing boxed warning quit smoking chantix,17,0,0
2016-09-15,0.4100234526940083,negative,investigational ertugliflozin met primary endpoint oncoimmune announces option license agreement,10,0,0
2016-09-16,0.2012374234517722,negative,ema advisory panel recommends nod breast cancer report positive top line result reflection b537 study pf ema panel recommends nod breast cancer,22,2,0
2016-09-20,0.4707999080888481,positive,teva take aim lillypfizer pain,5,0,0
2016-09-22,1.0093781229470131,negative,declares fourth dividend,3,0,0
2016-09-23,0.870035428191196,positive,announces expiration hart scott rodino waiting period acquisition medivation,9,0,0
2016-09-27,0.0559962175715522,negative,fitch scrapped split decision not affect rating,7,0,0
2016-09-28,0.0234017640977413,negative,completes acquisition medivation showcase progress broad based oncology portfolio esmo congress,11,0,0
2016-10-04,0.628546107092065,positive,theravance biopharma unit enters fourth amendment,6,0,0
2016-10-06,0.8070239472191099,negative,sell nyc hq end cnbc citing dj icu medical buy infusion therapy bln sell infusion icu medical take stake seek modern headquarters manhattan icu medical buy hospira infusion system bln cash stock seek modern manhattan headquarters,36,1,0
2016-10-10,0.3718515765945618,negative,exelixis face off kidney cancer announces result phase trac clinical trial exelixis compete kidney cancer trial,16,0,0
2016-10-11,0.1651879514365406,negative,transgene announces collaboration kgaa darmstadt germany evaluate combination tg4001 avelumab,10,0,0
2016-10-13,0.6098532237775123,negative,loses appeal uk patent case over use lyrica pain icu medical termination right connection hospira deal include payment mln,19,0,0
2016-10-17,0.1426783588742264,negative,start shipping biosimilar version jj remicade set start shipping remicade biosimilar next month begin shipping inflectra wholesaler late,18,1,0
2016-10-18,0.0416215346683124,negative,jj lose ground fear answer remicade,6,0,0
2016-10-19,0.5420263776143686,negative,awarded grant evaluate vaccine newborn cdc acip vote recommend dosing schedule vaccination trumenba,13,0,0
2016-10-20,0.0026197650578763,positive,debiopharm report clinical collaboration kgaa,5,0,0
2016-10-21,1.1530816503575458,negative,advent bain gain edge bid brazil venture source,8,1,0
2016-11-01,1.2937516028535434,negative,novartis breast cancer get fda fast track take discontinues global development bococizumab investigational pcsk9 inhibitor q3 adjusted eps cholesterol fizzle hitting q3 worldwide ibrance revenue mln mln last cholesterol lost potency wks,32,0,0
2016-11-02,0.8142945798412349,negative,china approves vaccine prevenar prevenar receives approval use china vaccine prevenar gain approval china,14,3,0
2016-11-03,1.9582196971222543,negative,park therapeutic report updated hemophilia phase trial,7,0,1
2016-11-04,0.4781779520151685,positive,ltd sept qtr profit up pct fuelcell energy announces completion megawatt power plant installation,14,0,0
2016-11-07,0.9390350518057478,negative,present additional research xeljanz rheumatologic disease,6,0,0
2016-11-08,0.7137214873552788,negative,closing british site not brexit related,6,0,0
2016-11-09,6.006462103865951,positive,novartis cut win uk approval cancer exclusive weighs sale spin off consumer unit source,14,2,1
2016-11-10,4.015697576170973,positive,deliver eliquis scientific session win eu approval ibrance novartis ready rival,11,3,1
2016-11-11,2.456869638499859,negative,offer cut pneumonia shot humanitarian crisis announces major expansion humanitarian assistance program,12,0,1
2016-11-14,0.7229194811551154,negative,paulson cut stake raise stake facebook billion debt offering announces tender offer collaborate national cancer institute,16,1,0
2016-11-15,1.2435264160900683,negative,announces result phase opal clinical development program investigating xeljanz,9,0,0
2016-11-18,0.5641411011936603,negative,announces pricing tender offer pct senior note due sue texas agency releasing confidential information,14,0,0
